,0
372,1241865.3748756545
373,1242016.4884243405
374,1202878.8852257836
375,1191546.1001858267
376,1185014.4009025006
377,1178556.7003734375
378,1184169.546160817
379,1222740.657015941
380,1239912.0553268674
381,1250502.4409081712
382,1249614.4228037298
383,1272185.1304372773
384,1274922.531672506
385,1272583.2248364515
386,1236355.3821449594
387,1242618.9801663395
388,1255382.238629654
389,1242610.7218604763
390,1268531.17414824
391,1285951.2467291052
392,1297941.7234786656
393,1294960.3912669427
394,1292346.7648316852
395,1287171.1343382462
396,1285195.082074417
397,1310365.4046160576
398,1290809.257636115
399,1292083.1973601498
400,1295796.4713624672
401,1294027.1914264425
402,1303796.2868709024
403,1299232.1342149922
404,1270186.6512857794
405,1258028.765885668
406,1256238.4949277218
407,1257285.5796882827
408,1268255.708246448
409,1268986.2654265584
410,1251369.0666685211
411,1245471.972829099
412,1236617.5305109988
413,1218116.8188621586
414,1217858.2031740183
415,1211784.7044421642
416,1231879.2163043898
417,1215192.8370601146
418,1216029.968177135
419,1246585.1334356396
420,1251915.1521897204
421,1268123.584098439
422,1254578.3777545202
423,1260335.42579396
424,1263490.1609437014
425,1267418.8342563307
426,1277259.8126626024
427,1276072.4552199505
428,1280544.9181065976
429,1283409.4993949453
430,1289703.4755871727
431,1306914.588088004
432,1309264.3033260012
433,1307341.3454572768
434,1297819.7660619093
435,1323484.9405682622
436,1316965.3297880383
437,1320438.7529947485
438,1315318.3923010675
439,1308835.9271449214
440,1310947.3058569815
441,1297705.269738805
442,1323549.3829651154
443,1327058.8323356723
444,1324969.168591119
445,1337901.5507949064
446,1338574.705774782
447,1338408.25043921
448,1351147.224924493
449,1350515.7258755942
450,1350640.6741541289
451,1359919.7658227505
452,1341985.7389478746
453,1357251.2732285245
454,1361218.83944719
455,1356924.4360430653
456,1362820.9735609542
457,1361811.5352174533
458,1358642.2504037386
459,1360768.993470653
460,1363719.2590730975
461,1367586.8978710554
462,1376977.4225314793
463,1377871.5592392292
464,1405207.5421526076
465,1411125.8278836827
466,1405480.7349234014
467,1398812.0544369782
468,1398475.2829737016
469,1389479.5186940366
470,1380214.7666333562
471,1381194.9807913597
472,1359865.000831005
473,1358824.0277004305
474,1379614.0485272522
475,1382207.7069129983
476,1373790.5889889062
477,1352875.4963610072
478,1372536.8455980215
479,1361012.200549621
480,1359329.4315770066
481,1354089.544262731
482,1387045.713491607
483,1401772.080640822
484,1403033.5813845096
485,1401045.412733713
486,1401938.2187112458
487,1406871.840002261
488,1407879.0741608785
489,1416216.3788092097
490,1420868.1953243068
491,1424608.1375823694
492,1422602.5064735643
493,1425584.2715921134
494,1423067.3932290275
495,1425911.232963094
496,1435644.856991805
497,1439132.2308329805
498,1437922.3483609247
499,1436878.8776525122
500,1436499.140338572
501,1432977.5438252406
502,1431041.7335323337
503,1431344.6311625568
504,1447208.9644010647
505,1451679.1883655356
506,1455928.188606887
507,1453090.7915802873
508,1448859.265254243
509,1442395.9006426132
510,1444319.4977181614
511,1456225.432130877
512,1458144.751219121
513,1465681.700127934
514,1472747.009768145
515,1458984.207335571
516,1454696.6456684114
517,1459333.6609886233
518,1472572.8153054528
519,1468039.4493272202
520,1467621.6584985303
521,1469218.8634529654
522,1450945.6194524567
523,1454595.2362023192
524,1470652.6615285948
525,1472146.587767434
526,1472039.0342567228
527,1478891.269868699
528,1494323.2231174065
529,1499059.7505954534
530,1495290.6074816764
531,1491782.9760141256
532,1497965.2847755074
533,1500488.1817948895
534,1492122.1034386498
535,1498271.299512793
536,1495689.4717636812
537,1503980.800018949
538,1478874.0971792124
539,1472232.9472822684
540,1468491.5539552565
541,1475267.210453173
542,1479102.0112731257
543,1458903.7926611798
544,1460476.3805760138
545,1483551.762952256
546,1466004.3817885134
547,1454569.291170616
548,1469105.3603828852
549,1466993.9504262726
550,1438828.3605394147
551,1446090.5881372665
552,1439929.1029139208
553,1422680.7360126677
554,1397313.1219912309
555,1415832.6609722238
556,1430234.859714481
557,1449119.9036609742
558,1444335.583445021
559,1449002.930326115
560,1459486.246324042
561,1460197.6910508135
562,1454586.629394415
563,1465949.170198279
564,1475887.9761390563
565,1470373.858000061
566,1479965.8750484309
567,1478565.2011590796
568,1476732.0453622832
569,1484889.0506157805
570,1485178.2412061524
571,1478982.5991938654
572,1479372.8421242223
